gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,avg_charge_per_tenure,high_monthly_charge,short_tenure,is_long_term_contract,customer_id,actual_churn,churn_risk_score,risk_level,recommended_action
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,56.08181818181818,0,1,0,9700-ISPUP,0,0.5848453219162526,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,45.425,1,1,0,5167-ZFFMM,1,0.9440386619622732,High Risk,Offer long-term contract discount
Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,48.357692307692304,0,1,0,7669-LCRSD,0,0.5832940674298013,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,43.3,0,1,0,0870-VEMYL,1,0.3702922913184381,Low Risk,Normal monitoring
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,99.0780487804878,1,0,1,2995-UPRYS,1,0.4056448782754187,Medium Risk,Send satisfaction survey and retention message
Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,60.9,0,0,0,3179-GBRWV,0,0.4110514914423663,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,57.69500000000001,0,1,0,0701-TJSEF,0,0.5035571319435884,Medium Risk,Send satisfaction survey and retention message
Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,44.3875,0,1,0,1848-LBZHY,0,0.485016039509153,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,17.389743589743592,0,0,1,5380-XPJNZ,0,0.066390456333634,Low Risk,Normal monitoring
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,25.25,0,1,0,6608-QQLVK,1,0.802175975466502,High Risk,Offer long-term contract discount
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,61.31875,1,1,0,1475-VWVDO,0,0.8366157739173458,High Risk,Offer long-term contract discount
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,45.98333333333333,1,1,0,3721-CNEYS,1,0.8870831860811875,High Risk,Offer long-term contract discount
Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,18.95701754385965,0,0,1,4299-OPXEJ,0,0.0238423043313373,Low Risk,Normal monitoring
Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,44.93571428571429,0,1,0,0096-BXERS,0,0.6622755942146245,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,54.7421875,0,0,1,3055-VTCGS,0,0.116077241135661,Low Risk,Normal monitoring
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,108.75769230769232,1,0,1,9405-GPBBG,0,0.2003159843680142,Low Risk,Normal monitoring
Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,44.41333333333333,0,0,0,6704-UTUKK,0,0.7139987494749207,High Risk,Offer long-term contract discount
Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,80.73636363636365,1,0,0,9944-AEXBM,0,0.7082329666042554,High Risk,Offer long-term contract discount
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,62.01666666666667,1,1,0,2545-EBUPK,0,0.9388586218047364,High Risk,Offer long-term contract discount
Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,91.97131147540983,1,0,1,6270-OMFIW,1,0.4742432761557488,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,62.06739130434782,0,0,0,1852-XEMDW,0,0.2865708076783169,Low Risk,Normal monitoring
Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,35.425000000000004,0,1,0,8158-WPEZG,0,0.6256271508175258,Medium Risk,Send satisfaction survey and retention message
Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,89.65172413793104,1,0,1,5198-EFNBM,0,0.4314017951164158,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,22.075,0,1,0,7663-RGWBC,1,0.7258697778452563,High Risk,Offer long-term contract discount
Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,17.835714285714285,0,0,1,3970-XGJDU,0,0.0211318065048617,Low Risk,Normal monitoring
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,94.45208333333332,1,0,0,6845-RGTYS,1,0.6376813911824227,Medium Risk,Send satisfaction survey and retention message
Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,89.14112903225806,1,0,1,0123-CRBRT,0,0.0388909124731456,Low Risk,Normal monitoring
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,48.55,0,1,0,6077-BDPXA,0,0.879932683451408,High Risk,Offer long-term contract discount
Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,79.00538461538463,1,0,0,2250-IVBWA,0,0.2691241044587838,Low Risk,Normal monitoring
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,74.10714285714286,1,1,0,6137-NICCO,0,0.8488491712292606,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,19.12456140350877,0,0,1,8129-GMVGI,0,0.0148155300600486,Low Risk,Normal monitoring
Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,47.71964285714286,0,0,0,4353-HYOJD,0,0.2322495344289488,Low Risk,Normal monitoring
Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,43.87553191489362,0,0,0,8671-KKKOS,0,0.3499557352925344,Low Risk,Normal monitoring
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,22.55,0,1,0,8080-DDEMJ,1,0.7596408792868216,High Risk,Offer long-term contract discount
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,19.2875,0,1,1,6698-OXETB,0,0.0713605465247669,Low Risk,Normal monitoring
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,95.33030303030304,1,0,0,3312-UUMZW,0,0.7486308676230236,High Risk,Offer long-term contract discount
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,59.84,1,1,0,6376-GAHQE,1,0.8569380044223919,High Risk,Offer long-term contract discount
Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,56.022,0,0,0,0733-VUNUW,1,0.3562115905838638,Low Risk,Normal monitoring
Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,111.81944444444444,1,0,1,6733-LRIZX,0,0.2767891238663152,Low Risk,Normal monitoring
Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,102.61382978723404,1,0,1,2165-VOEGB,1,0.2339069314741353,Low Risk,Normal monitoring
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,35.0,0,1,0,1853-UDXBW,1,0.911210408716816,High Risk,Offer long-term contract discount
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,107.96164383561644,1,0,1,9070-BCKQP,0,0.1615145036887512,Low Risk,Normal monitoring
Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.5,6479.4,101.240625,1,0,0,1035-IPQPU,0,0.7561335107352077,High Risk,Offer long-term contract discount
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,82.21363636363637,1,0,0,2057-ZBLPD,1,0.8080239119536723,High Risk,Offer long-term contract discount
Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,40.2,1525.35,40.14078947368421,0,0,1,6967-PEJLL,0,0.1796152894296336,Low Risk,Normal monitoring
Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,99.14375,1,0,1,7879-CGSFV,0,0.308002116559161,Low Risk,Normal monitoring
Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,65.3,0,0,0,2257-BOVXD,0,0.5113062985560791,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,70.88703703703703,1,0,0,9822-BIIGN,0,0.2218000645785622,Low Risk,Normal monitoring
Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,81.6549019607843,1,0,1,1136-XGEQU,0,0.1979114551952028,Low Risk,Normal monitoring
Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,102.8,1,0,0,2439-LYPMQ,0,0.8093200234923749,High Risk,Offer long-term contract discount
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,95.72096774193548,1,0,0,6543-XRMYR,1,0.826109192877976,High Risk,Offer long-term contract discount
Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,57.05862068965517,0,0,1,5753-QQWPW,0,0.1479047522214897,Low Risk,Normal monitoring
Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,59.92872340425532,0,0,1,4785-QRJHC,1,0.2975210693533366,Low Risk,Normal monitoring
Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,1343.4,19.75588235294118,0,0,1,0052-YNYOT,0,0.0439875639134869,Low Risk,Normal monitoring
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,22.975,0,1,0,7054-LGEQW,1,0.6474424412025013,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,19.866666666666667,0,0,1,0608-JDVEC,0,0.0304940587110516,Low Risk,Normal monitoring
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,92.46666666666668,1,0,1,6284-KMNUF,0,0.5348685496516612,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,9.975,0,1,0,6286-SUUWT,0,0.4085074441486579,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,25.275,0,1,0,3594-KADLU,0,0.5343461206590299,Medium Risk,Send satisfaction survey and retention message
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,111.85068493150683,1,0,1,0536-ACXIP,0,0.2275902348016386,Low Risk,Normal monitoring
Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,59.11020408163265,0,0,1,8869-TORSS,1,0.0814540377267081,Low Risk,Normal monitoring
Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,37.3,0,1,1,0373-AIVNJ,0,0.2869429552953125,Low Risk,Normal monitoring
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,69.72749999999999,0,0,0,6429-SHBCB,0,0.534734205004289,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,81.83723404255319,1,0,1,5751-USDBL,0,0.0394495720958094,Low Risk,Normal monitoring
Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,105.84736842105264,1,0,1,6815-ABQFQ,0,0.4982623603247126,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,79.1236111111111,1,0,0,9450-TRJUU,0,0.7017905228399381,High Risk,Offer long-term contract discount
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,18.27692307692308,0,0,1,2805-AUFQN,0,0.038556691866923,Low Risk,Normal monitoring
Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,67.87272727272727,0,0,0,7855-DIWPO,0,0.6780728724038235,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,25.660416666666663,0,0,1,0174-QRVVY,0,0.0144711956411234,Low Risk,Normal monitoring
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,39.675,1,1,0,9507-EXLTT,1,0.9240778427576368,High Risk,Offer long-term contract discount
Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,82.43174603174603,1,0,1,8390-FESFV,0,0.064435122602912,Low Risk,Normal monitoring
Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,73.00833333333333,1,0,1,0661-KBKPA,0,0.2276308261208743,Low Risk,Normal monitoring
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,45.35,1,1,0,6856-RAURS,0,0.8976981092193835,High Risk,Offer long-term contract discount
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,92.2609589041096,1,0,1,7322-OCWHC,0,0.0892829976301188,Low Risk,Normal monitoring
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,77.148,1,0,0,2203-GHNWN,0,0.6674003111324947,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,53.275000000000006,0,0,0,3413-CSSTH,0,0.3771853743136906,Low Risk,Normal monitoring
Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,64.60000000000001,1,1,0,3006-XIMLN,1,0.9224667827575846,High Risk,Offer long-term contract discount
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,38.88333333333333,0,1,0,3750-CKVKH,1,0.9097219441477112,High Risk,Offer long-term contract discount
Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,89.64999999999999,1,0,0,0576-WNXXC,1,0.8089301373035445,High Risk,Offer long-term contract discount
Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,102.76666666666668,1,0,0,7056-IMHCC,1,0.7631280793734178,High Risk,Offer long-term contract discount
Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,59.67857142857143,0,0,1,0866-QLSIR,1,0.1366502563843878,Low Risk,Normal monitoring
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,42.5,1,1,0,1628-BIZYP,0,0.9426068240709854,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,883.35,18.027551020408165,0,0,1,2230-XTUWL,0,0.0184910730307948,Low Risk,Normal monitoring
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,64.0625,1,1,0,1980-KXVPM,1,0.8472500708426952,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,62.40138888888888,0,0,1,8619-IJNDK,0,0.0127753937185963,Low Risk,Normal monitoring
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,84.286,1,0,0,2960-NKRSO,0,0.5596514975152056,Medium Risk,Send satisfaction survey and retention message
Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,50.43333333333334,0,1,0,6705-LXORM,0,0.8524017609742531,High Risk,Offer long-term contract discount
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,67.36111111111111,1,1,0,7130-VTEWQ,1,0.8688150450860758,High Risk,Offer long-term contract discount
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,19.3375,0,0,0,9364-YKUVW,0,0.2741600168836105,Low Risk,Normal monitoring
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,55.13333333333333,1,1,0,2761-OCIAX,1,0.8739336354052102,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,23.75,0,0,1,7996-BPXHY,0,0.0805526199952764,Low Risk,Normal monitoring
Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,81.30277777777778,1,0,0,4248-QPAVC,1,0.6512914501272464,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,53.876000000000005,0,0,1,9357-UJRUN,0,0.2573664180845434,Low Risk,Normal monitoring
Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,20.98529411764705,0,0,1,6340-DACFT,0,0.0166069733937416,Low Risk,Normal monitoring
Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,74.43706896551724,1,0,1,1023-BQXZE,0,0.06997995710978,Low Risk,Normal monitoring
Female,1,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,19.4375,0,1,0,5480-HPRRX,1,0.7557281757347442,High Risk,Offer long-term contract discount
